28410687	The evaluation of the feasibility of carotid sparing intensity modulated radiation therapy technique for comprehensive breast irradiation.	PURPOSE: To investigate the feasibility of carotid sparing intensity modulated radiation therapy (CS-IMRT) to minimize the radiation dose to carotid arteries for comprehensive irradiation of breast cancer patients who have risk factors for atherosclerosis. The dose distribution of CS-IMRT technique and the conventional irradiation technique were also compared. PATIENTS AND METHODS: Ten patients who were previously treated with comprehensive three-dimensional conformal radiation therapy (3DCRT) were selected. DICOM data were used to contour the carotid artery and to create the virtual CS-IMRT plans for each patient. 3DCRT and CS-IMRT plans were compared in terms of conformity index, homogeneity index, and the doses to organ at risk and carotid arteries. RESULTS: The homogeneity and conformity indices were better with CS-IMRT plans compared to 3DCRT plan. The homogeneity index was 1.13 vs 1.11 (p=0.007) for 3DCRT and CS-IMRT and the conformity index was 0.96 vs 0.97 (p=0.006) for 3DCRT and CS-IMRT. The radiation dose to the carotid arteries were reduced by applying CS-IMRT without compromising the target volume coverage. When the carotid artery was considered as organ at risk for CS-IMRT planning, the median of V50 was decreased to 0% from 12.5% compared to 3DCRT plans (p=0.017). The median of the maximum dose to the carotid artery was decreased under 50Gy with CS-IMRT. CONCLUSIONS: CS-IMRT can significantly reduce the unnecessary radiation dose to the carotid arteries compared with conventional 3DCRT technique while maintaining target volume coverage. CS-IMRT technique can be considered for breast cancer patient with high risk of atherosclerosis.
28410616	Breast masses in mammography classification with local contour features.	BACKGROUND: Mammography is one of the most popular tools for early detection of breast cancer. Contour of breast mass in mammography is very important information to distinguish benign and malignant mass. Contour of benign mass is smooth and round or oval, while malignant mass has irregular shape and spiculated contour. Several studies have shown that 1D signature translated from 2D contour can describe the contour features well. METHODS: In this paper, we propose a new method to translate 2D contour of breast mass in mammography into 1D signature. The method can describe not only the contour features but also the regularity of breast mass. Then we segment the whole 1D signature into different subsections. We extract four local features including a new contour descriptor from the subsections. The new contour descriptor is root mean square (RMS) slope. It can describe the roughness of the contour. KNN, SVM and ANN classifier are used to classify benign breast mass and malignant mass. RESULTS: The proposed method is tested on a set with 323 contours including 143 benign masses and 180 malignant ones from digital database of screening mammography (DDSM). The best accuracy of classification is 99.66% using the feature of root mean square slope with SVM classifier. CONCLUSION: The performance of the proposed method is better than traditional method. In addition, RMS slope is an effective feature comparable to most of the existing features.
28410587	Overview of cancer incidence and mortality among people living with HIV/AIDS in British Columbia, Canada: Implications for HAART use and NADM development.	BACKGROUND: The objective of this study is to evaluate the incidence of non-AIDS defining malignancies (NADMs) among people living with HIV/AIDS (PLWHA) in British Columbia, focusing on clinical correlates, highly active antiretroviral therapy (HAART) use, and survival, in order to elucidate mechanisms for NADM development. METHODS: A retrospective population based analysis was carried out for individuals with HIV/AIDS that began their treatment between 1996 and 2008. RESULTS: There were 145 (2.95%) NADMs and 123 (2.50%) AIDS defining malignancies (ADMs) identified in 4918 PLWHA in the study population. NADMs were represented by a range of cancer types including, most commonly, lung cancer, followed by anal, breast, head/neck, prostate, liver, rectal, and renal cancers. PLWHA had a SIR of 2.05 (CI:1.73, 2.41) for the development of NADMs compared to individuals without an HIV/AIDS diagnosis in the general population. Independent factors significantly associated with a NADM were: male gender, older age, lower CD4 cell counts, previous NADM, absence of HAART (non-HAART versus HAART) and treatment during the early-HAART era (before 2000 versus after 2000). CONCLUSIONS: NADMs represent an important source of morbidity for PLWHA. Use of HAART with its associated improvement in immune-restoration, and tailored targeted cancer screening interventions, may be beneficial and improve outcomes in this unique patient population.
28407998	A Cost-Effectiveness Evaluation of Germline BRCA1 and BRCA2 Testing in UK Women with Ovarian Cancer.	OBJECTIVES: To evaluate the long-term cost-effectiveness of germline BRCA1 and BRCA2 (collectively termed "BRCA") testing in women with epithelial ovarian cancer, and testing for the relevant mutation in first- and second-degree relatives of BRCA mutation-positive individuals, compared with no testing. Female BRCA mutation-positive relatives of patients with ovarian cancer could undergo risk-reducing mastectomy and/or bilateral salpingo-oophorectomy. METHODS: A cost-effectiveness model was developed that included the risks of breast and ovarian cancer; the costs, utilities, and effects of risk-reducing surgery on cancer rates; and the costs, utilities, and mortality rates associated with cancer. RESULTS: BRCA testing of all women with epithelial ovarian cancer each year is cost-effective at a UK willingness-to-pay threshold of pound20,000/quality-adjusted life-year (QALY) compared with no testing, with an incremental cost-effectiveness ratio of pound4,339/QALY. The result was primarily driven by fewer cases of breast cancer (142) and ovarian cancer (141) and associated reductions in mortality (77 fewer deaths) in relatives over the subsequent 50 years. Sensitivity analyses showed that the results were robust to variations in the input parameters. Probabilistic sensitivity analysis showed that the probability of germline BRCA mutation testing being cost-effective at a threshold of pound20,000/QALY was 99.9%. CONCLUSIONS: Implementing germline BRCA testing in all patients with ovarian cancer would be cost-effective in the United Kingdom. The consequent reduction in future cases of breast and ovarian cancer in relatives of mutation-positive individuals would ease the burden of cancer treatments in subsequent years and result in significantly better outcomes and reduced mortality rates for these individuals.
28407996	A Multigene Test Could Cost-Effectively Help Extend Life Expectancy for Women at Risk of Hereditary Breast Cancer.	BACKGROUND: The National Comprehensive Cancer Network recommends that women who carry gene variants that confer substantial risk for breast cancer consider risk-reduction strategies, that is, enhanced surveillance (breast magnetic resonance imaging and mammography) or prophylactic surgery. Pathogenic variants can be detected in women with a family history of breast or ovarian cancer syndromes by multigene panel testing. OBJECTIVES: To investigate whether using a seven-gene test to identify women who should consider risk-reduction strategies could cost-effectively increase life expectancy. METHODS: We estimated effectiveness and lifetime costs from a payer perspective for two strategies in two hypothetical cohorts of women (40-year-old and 50-year-old cohorts) who meet the National Comprehensive Cancer Network-defined family history criteria for multigene testing. The two strategies were the usual test strategy for variants in BRCA1 and BRCA2 and the seven-gene test strategy for variants in BRCA1, BRCA2, TP53, PTEN, CDH1, STK11, and PALB2. Women found to have a pathogenic variant were assumed to undergo either prophylactic surgery or enhanced surveillance. RESULTS: The incremental cost-effectiveness ratio for the seven-gene test strategy compared with the BRCA1/2 test strategy was $42,067 per life-year gained or $69,920 per quality-adjusted life-year gained for the 50-year-old cohort and $23,734 per life-year gained or $48,328 per quality-adjusted life-year gained for the 40-year-old cohort. In probabilistic sensitivity analysis, the seven-gene test strategy cost less than $100,000 per life-year gained in 95.7% of the trials for the 50-year-old cohort. CONCLUSIONS: Testing seven breast cancer-associated genes, followed by risk-reduction management, could cost-effectively improve life expectancy for women at risk of hereditary breast cancer.
28407011	Anthracyclines induce early changes in left ventricular systolic and diastolic function: A single centre study.	AIMS: 2 dimensional (2D) strain analysis detects subclinical left ventricular (LV) systolic dysfunction. Our aim was to evaluate changes in LV systolic and diastolic function in breast cancer patients early after anthracycline chemotherapy, and to identify predisposing factors. METHODS AND RESULTS: 140 patients were assessed by detailed echocardiography before and within seven days post treatment. LV ejection fraction (LVEF), global longitudinal strain (GLS), strain rate and radial and circumferential strain were assessed. Additionally, left atrial volumes and LV diastolic parameters were evaluated. LVEF although reduced after treatment, remained within the normal range (60+/-3% vs. 59+/-3%, p = 0.04). Triplane GLS was significantly reduced after treatment (-20.0+/-1.6% vs. -19.1+/-1.8%, p<0.001). Subclinical LV dysfunction (>11% reduction in GLS compared to before therapy) occurred in 22% (29/135). Impaired diastolic function grade significantly increased from 46% to 57% (p<0.001) after treatment. Furthermore, diastolic dysfunction was more common in the subgroup group with reduced systolic GLS compared to those without changes in GLS (30% vs. 11%; p = 0.04). No risk factors or clinical parameters were associated with the development of subclinical LV dysfunction; however the percentage change in early diastolic strain rate and the E velocity were independent predictors of >11% reduction in GLS. CONCLUSION: Twenty two percent of patients had subclinical LV dysfunction by GLS, whilst none had cardiotoxicity defined by LVEF, demonstrating that GLS is more sensitive for detection of subclinical LV systolic dysfunction immediately after anthracycline therapy. Diastolic dysfunction increased, particularly in the group with reduced GLS, demonstrating the close pathophysiological relationship between systolic and diastolic function.
28406988	Peptide probes derived from pertuzumab by molecular dynamics modeling for HER2 positive tumor imaging.	A high level of HER2 expression in breast cancer correlates with a higher tumor growth rate, high metastatic potential, and a poor long-term patient survival rate. Pertuzumab, a human monoclonal antibody, can reduce the effect of HER2 overexpression by preventing HER2 dimerization. In this study, a combination protocol of molecular dynamics modeling and MM/GBSA binding free energy calculations was applied to design peptides that interact with HER2 based on the HER2/pertuzumab crystal structure. Based on a beta hairpin in pertuzumab from Glu46 to Lys65-which plays a key role in interacting with HER2-mutations were carried out in silico to improve the binding free energy of the hairpin that interacts with the Phe256-Lys314 of the HER2 protein. Combined the use of one-bead-one-compound library screening, among all the mutations, a peptide (58F63Y) with the lowest binding free energy was confirmed experimentally to have the highest affinity, and it may be used as a new probe in diagnosing and treating HER2-positive breast cancer.
28404630	miR-424(322)/503 is a breast cancer tumor suppressor whose loss promotes resistance to chemotherapy.	The female mammary gland is a very dynamic organ that undergoes continuous tissue remodeling during adulthood. Although it is well established that the number of menstrual cycles and pregnancy (in this case transiently) increase the risk of breast cancer, the reasons are unclear. Growing clinical and experimental evidence indicates that improper involution plays a role in the development of this malignancy. Recently, we described the miR-424(322)/503 cluster as an important regulator of mammary epithelial involution after pregnancy. Here, through the analysis of approximately 3000 primary tumors, we show that miR-424(322)/503 is commonly lost in a subset of aggressive breast cancers and describe the genetic aberrations that inactivate its expression. Furthermore, through the use of a knockout mouse model, we demonstrate for the first time that loss of miR-424(322)/503 promotes breast tumorigenesis in vivo. Remarkably, we found that loss of miR-424(322)/503 promotes chemoresistance due to the up-regulation of two of its targets: BCL-2 and insulin-like growth factor-1 receptor (IGF1R). Importantly, targeted therapies blocking the aberrant activity of these targets restore sensitivity to chemotherapy. Overall, our studies reveal miR-424(322)/503 as a tumor suppressor in breast cancer and provide a link between mammary epithelial involution, tumorigenesis, and the phenomenon of chemoresistance.
28403116	Influence of occupation and education level on breast cancer stage at diagnosis, and treatment options in China: A nationwide, multicenter 10-year epidemiological study.	The objective of this study was to evaluate the impact of occupation and education level of Chinese female breast cancer patients on their cancer staging at diagnosis, clinical and pathological features, rate of implementation, and selection of treatment.The medical charts of 4211 confirmed female breast cancer cases diagnosed between 1999 and 2008, from 7 breast cancer centers spread across the whole of China, were reviewed. Data including information on the patient's sociodemographic status, clinical and pathological characteristics, implementation of clinical examination and treatment modalities were analyzed. In parallel, the associations between different occupations and level of educational attainment were analyzed in relation to tumor stage through TNM staging, clinical and pathological characteristics, implementation of clinical examination, and treatment patterns. Multivariate logistic regression was used to identify whether the occupation and education level of patients are independent factors of TNM staging at diagnosis.There were significant differences among different occupation groups and the education level of patients in regards to pathological characteristics and treatment choice. Both the occupation and education level of patients were independent factors of TNM staging at diagnosis. For patients within the lower-income occupation or lower educational attainment group, the tumor stage was later, the rates of implementation of relevant investigations were lower, as were the rates of radiotherapy, chemotherapy, and endocrine therapy.This study suggests that strategies should work toward developing more accurate and effective breast cancer prevention and treatment strategies aimed specifically at patients with lower educational attainment levels and at specific occupation groups.
28403086	A case report of apatinib in treating osteosarcoma with pulmonary metastases.	RATIONALE: Osteosarcoma is the most common malignant bone tumor in children and adolescents. Pulmonary metastases lead to a significantly increased risk of death. Apatinib, a new potent oral small-molecule tyrosine kinase inhibitor targeting the intracellular domain of vascular endothelial growth factor receptor 2 (VEGFR-2), shows survival benefits in treating advanced or metastatic gastric adenocarcinoma, non-squamous non-small cell lung cancer and metastatic breast cancer. However, its efficacy in metastatic osteosarcoma has not been reported yet. PATIENT CONCERNS: Herein, we presented a 50-year-old man patient who visited hospital due to local bone pain in the left leg. DIAGNOSES: He was initially diagnosed with osteoblastic osteosarcoma. INTERVENTIONS: The patient suffered repeated resection surgeries but developed multiple lung metastases. Positive staining for CD31, CD34, and VEGFR-2 were detected in the tumor section. As he refused to receive chemotherapy due to concerns regarding the chemotherapy toxicities and sorafenib due to high cost, apatinib was given at a dose of 500 mg daily. OUTCOMES: Eleven months following apatinib administration, the patient achieved a partial response according to the RECIST 1.1 standard. No severe toxicity or drug-related side effect was observed during the treatment. LESSONS: Therefore, apatinib could be a new option for the treatment of metastatic osteosarcoma. Clinical trials are required to further confirm the efficacy and safety of apatinib in treating pulmonary metastases from osteosarcoma.
28403069	Using a pedicle pectoralis major musculocutaneous flap in head and neck reconstruction after modified radical mastectomy: A case report.	RATIONALE: A pedicle pectoralis major musculocutaneous (PMMC) flap is one of the strategies for head and neck reconstruction. Seldom studies reported the case in which the skin area of previous modified radical mastectomy (MRM) had been used as a PMMC flap in head and neck reconstruction. PATIENT CONCERNS: An 84-year-old female who had suffered from left breast cancer and undergone a left modified radical mastectomy (MRM) more than 20 years earlier. DIAGNOSES: She had squamous cell carcinoma of the tongue and had undergone partial glossection and left modified radial neck dissection. Four months later, a left submandibular mass was noted with progressive enlargement and the biopsy revealed recurrent carcinoma. INTERVENTIONS: Left marginal mandibulectomy with radical neck dissection was performed and the neck area was reconstructed by a left pedicle PMMC flap harvested from the left chest wall which had the previous MRM scar. OUTCOMES: The post-operative course was uneventful with complete survival of the flap. The patient received post-operative adjuvant radiotherapy at the left neck and no delayed wound disruption or flap necrosis was noted six months after surgery. LESSONS: A pedicle PMMC flap may be harvested to achieve a functionally as well as an aesthetically pleasing outcome without compromising its viability despite the previous MRM.
28402860	IDH1 Mutation Promotes Tumorigenesis by Inhibiting JNK Activation and Apoptosis Induced by Serum Starvation.	Two hallmarks of cancer cells are their resistance to apoptosis and ability to thrive despite reduced levels of vital serum components. c-jun N-terminal kinase (JNK) activation is crucial for apoptosis triggered by serum starvation (SS), and isocitrate dehydrogenase 1 (IDH1) mutations are tumorigenic, in part, because they produce the abnormal metabolite 2-hydroxyglutarate (2-HG). However, it is unknown whether 2-HG-induced tumorigenesis is partially due to JNK inhibition and thus defective SS-induced apoptosis. We show here, using IDH1-R132Q knockin mutant mouse cells, that 2-HG inhibits JNK activation induced only by SS and not by UV or doxorubicin, and thus can block apoptosis. Upon SS, Cdc42 normally disrupts mixed lineage kinase 3's (MLK3's) auto-inhibition, triggering the MLK3-MKK4/7-JNK-Bim apoptotic cascade. 2-HG binds to Cdc42 and abolishes its association with MLK3, inactivating MLK3 and apoptosis. Allograft tumor assays in mice demonstrate that this mechanism contributes to tumorigenesis driven by mutant IDH1, a result confirmed by detection of JNK inactivation in human gliomas harboring IDH1-R132H mutations.
